Iteration,Score
96,0.2764009674930592
97,0.2726777693876921
98,0.269011049575122
99,0.26540021263874936
100,0.26184461114074853
101,0.2583436332368573
102,0.2548970038062099
103,0.2515036507274265
104,0.24816338885005773
105,0.24487548048970045
106,0.24163931763038005
107,0.23845406140285189
108,0.23531951030411688
109,0.23223465818766045
110,0.22919906217382455
111,0.22621209104625478
112,0.22327315019303712
113,0.220381474112033
114,0.21753646383205386
115,0.21473754022388647
116,0.2119838384988423
117,0.20927508020601426
118,0.20661035090117977
119,0.20398906917809623
120,0.2014107059716167
121,0.19887451362085018
122,0.1963798275274392
123,0.19392608560616878
124,0.19151265744682933
125,0.18913884462990438
126,0.18680401623685752
127,0.184507715915686
128,0.1822492061585832
129,0.18002784404863567
130,0.17784311647801943
131,0.17569425641978814
132,0.17358092586169957
133,0.17150227144757663
134,0.16945791919292702
135,0.16744722161768508
136,0.16546942891554728
137,0.16352430213858501
138,0.16161106126912392
139,0.15972914177587466
140,0.15787820268917538
141,0.15605747701321462
142,0.15426647289482529
143,0.1525048324795555
144,0.15077192561967656
145,0.149067155094518
146,0.14739021660308188
147,0.14574040932670757
148,0.14411734308187665
149,0.14252059032096015
150,0.14094959421009923
151,0.13940388777018253
152,0.1378831615591664
153,0.13638669057394393
154,0.13491437783322555
155,0.13346543673449524
156,0.13203965268860696
157,0.1306365208093669
158,0.12925572997862675
159,0.12789670398266814
160,0.12655925521546108
161,0.12524283146092302
162,0.1239470852466689
163,0.12267156986227112
164,0.12141612789599997
165,0.12018017387924997
166,0.11896338010603702
167,0.11776546368491832
168,0.11658610453783402
169,0.11542492134296968
170,0.1142814718829517
171,0.11315572086686546
172,0.11204692872068447
173,0.11095513847008788
174,0.1098798951701035
175,0.10882094137443413
176,0.10777778671624769
177,0.106750441525289
178,0.10573854920930326
179,0.10474163148616189
180,0.10375958570859872
181,0.10279208086952275
182,0.10183890315662807
183,0.10089979261990727
184,0.09997441907753121
185,0.09906250848996644
186,0.09816394650194192
187,0.09727846732909903
188,0.09640578826784256
189,0.09554566305118181
190,0.09469790841514612
191,0.09386230418392741
192,0.09303861007485537
193,0.09222657958456003
194,0.0914261514212604
195,0.09063698009445963
196,0.08985888721095879
197,0.08909157688580499
198,0.08833514181778102
199,0.0875891367449328
200,0.08685346602794665
201,0.08612798647054111
202,0.08541245317302568
203,0.08470667504857583
204,0.0840106032984691
205,0.08332398323052466
206,0.0826466249291754
207,0.08197848981320127
208,0.08131923325741887
209,0.08066886569027823
210,0.080027138845111
211,0.07939391494160866
212,0.07876914901049277
213,0.07815258577791424
214,0.07754401646597235
215,0.07694363026869935
216,0.07635084649991615
217,0.07576585506676091
218,0.07518841550185952
219,0.07461841084695965
220,0.07405563790008411
221,0.07350025643742158
222,0.07295174841891078
223,0.07241035905660832
224,0.07187561957565042
225,0.07134786276724987
226,0.07082656555940196
227,0.07031183250119664
228,0.06980341111765971
229,0.0693013883754504
230,0.06880547608344854
231,0.06831578979249534
232,0.06783196534179448
233,0.067354079633075
234,0.06688217219110963
235,0.06641574969153248
236,0.0659550682402315
237,0.0654998436819653
238,0.06505015076796603
239,0.06460582797949524
240,0.06416664501895306
241,0.06373269946423588
242,0.0633040688314023
243,0.06288039587066444
244,0.062461499712531406
245,0.0620475452349327
246,0.061638441252828934
247,0.0612340960346289
248,0.06083434478759887
249,0.060439153626645876
250,0.060048679735567316
251,0.05966240861288736
252,0.05928062302464459
253,0.05890317898076594
254,0.05852986928746849
255,0.0581609556933294
256,0.05779604458348135
257,0.057435124808512095
258,0.057078219498197996
259,0.05672531460305441
260,0.056376260827979044
261,0.05603106419813412
262,0.055689578590733146
263,0.05535189616910039
264,0.05501780540453491
265,0.05468739192454205
266,0.05436045081508119
267,0.054036972614914816
268,0.053717114537471716
269,0.05340061851430842
270,0.053087419121227414
271,0.052777549359946205
272,0.05247087532952331
273,0.052167492862125325
274,0.05186726082442658
275,0.05157020924713064
276,0.05127613266758515
277,0.05098518468129437
278,0.05069708759180334
279,0.050412008286079335
280,0.0501298958277169
281,0.04985068766398062
282,0.04957414628582909
283,0.04930053976179804
284,0.04902967129351557
285,0.048761551002665486
286,0.048496014932509726
287,0.048233067545894404
288,0.04797292905976376
289,0.04771531495527654
290,0.04746018308012194
291,0.047207516634672375
292,0.04695736649244586
293,0.046709668541989956
294,0.04646434598857828
295,0.0462214322260696
296,0.04598089648742391
297,0.04574262118188282
298,0.04550659452619817
299,0.04527284537757921
300,0.04504135712622172
301,0.04481206350686847
302,0.04458483630945888
303,0.04435985770671673
304,0.04413689668597392
305,0.04391607610264643
306,0.043697279999662
307,0.043480552558636976
308,0.043265879835995634
309,0.04305304652024691
310,0.042842287722548666
311,0.042633386398213936
312,0.04242648123196764
313,0.042221420606361894
314,0.04201816556301381
315,0.04181675995940082
316,0.04161719684050438
317,0.04141944564922512
318,0.041223350610027985
319,0.041029056093355
320,0.040836646040079715
321,0.04064575304094419
322,0.04045652448636647
323,0.040269051371952455
324,0.040083168283347695
325,0.03989898446131757
326,0.03971637842637541
327,0.03953537227418261
328,0.0393558714004566
329,0.03917788716656679
330,0.039001495214929
331,0.03882660758404898
332,0.038653235747537824
333,0.03848124704480191
334,0.03831075946945155
335,0.038141845767633145
336,0.03797417883764184
337,0.03780801861395363
338,0.03764323968502555
339,0.03747975848110142
340,0.03731778273857908
341,0.03715704339237827
342,0.036997637702356985
343,0.036839492976879926
344,0.036682729644952755
345,0.03652723697307584
346,0.03637301846121411
347,0.03622001527432166
348,0.036068329033698866
349,0.035917880292016056
350,0.03576848952366725
351,0.035620434684509386
352,0.03547352848086513
353,0.03532774644615573
354,0.035183208425283365
355,0.035039707025123254
356,0.03489747421968752
357,0.03475627470798561
358,0.03461618095619833
359,0.03447718316109138
360,0.034339307961190856
361,0.03420250216466811
362,0.03406677436728174
363,0.03393204234065997
364,0.03379848837589719
365,0.03366580208917114
366,0.033534165812664336
367,0.03340350854334536
368,0.033273948321743366
369,0.033145435636920115
370,0.033017654686612566
371,0.032890994269217495
372,0.032765325950521784
373,0.03264051371888001
374,0.032516623003942695
375,0.032393660788032436
376,0.032271727964472106
377,0.03215062679139531
378,0.032030413740862455
379,0.03191110548415284
380,0.031792646368151295
381,0.03167509743852051
382,0.03155832359434476
383,0.03144249618016177
384,0.031327487757760196
385,0.031213301525758415
386,0.03109997036267884
387,0.030987330639429506
388,0.0308755904350354
389,0.03076469348660505
390,0.030654563965848
391,0.03054521326182654
392,0.030436606916637948
393,0.030328834761899674
394,0.03022176763436725
395,0.030115524944788582
396,0.030009945189341306
397,0.029905164619540674
398,0.029801073115708236
399,0.02969779092318816
400,0.02959508707385824
401,0.029493198936449427
402,0.02939196374188509
403,0.029291481765111017
404,0.02919162197470319
405,0.029092542750141417
406,0.02899393844690412
407,0.02889625344623729
408,0.02879914280187393
409,0.028702641647133164
410,0.02860680179393774
411,0.028511652195711407
412,0.028417204707472832
413,0.028323264634462858
414,0.028229957076587254
415,0.02813732890252009
416,0.028045331737849375
417,0.027953904312562356
418,0.0278630644840856
419,0.027772782147757483
420,0.027683285138239287
421,0.027594201142780727
422,0.027505735490600387
423,0.02741796228060632
424,0.027330632470010455
425,0.027243791173295485
426,0.027157742808587987
427,0.02707211313934647
428,0.02698703329185483
429,0.026902504679491478
430,0.02681853124252532
431,0.026735061365748113
432,0.026652334587761364
433,0.026569814576829994
434,0.026487974940559763
435,0.026406702707647854
436,0.02632574628718952
437,0.026245497576762766
438,0.026165642383471986
439,0.026086328917001002
440,0.026007494632389865
441,0.025929219425873385
442,0.025851366638488624
443,0.025774013269808035
444,0.02569711505667546
445,0.025620788081547535
446,0.025544783460876515
447,0.025469308686005075
448,0.02539434279045683
449,0.025319689555935943
450,0.025245660348463962
451,0.02517205628459356
452,0.025098874865337358
453,0.025026127347157017
454,0.024953721106688316
455,0.02488194256827224
456,0.024810365051119436
457,0.024739434391318458
458,0.024668809954425858
459,0.024598723103861395
460,0.024528919998854194
461,0.02445952164932568
462,0.02439066982448981
463,0.02432202000063041
464,0.024253958991185386
465,0.024186234710651514
466,0.024118877331180368
467,0.02405197479533854
468,0.023985425824227927
469,0.02391934049356734
470,0.023853505977582595
471,0.023788111401017078
472,0.023723080082214226
473,0.023658430328430426
474,0.023594136450571727
475,0.023530309897891333
476,0.023466787612879892
477,0.023403641113486275
478,0.023340762737954275
479,0.023278297805177952
480,0.02321617011019236
481,0.023154390664288198
482,0.023093041549804672
483,0.02303184295095262
484,0.022971198245975363
485,0.02291082364115024
486,0.022850691043841884
487,0.02279099959859743
488,0.0227317573144052
489,0.02267267518020122
490,0.02261391789258297
491,0.022555556870052108
492,0.02249745519382257
493,0.02243977760767421
494,0.022382271193779866
495,0.022325137249586385
496,0.022268300938742613
497,0.02221185351244796
498,0.022155689371383257
499,0.022099792014576618
500,0.022044088403194363
501,0.021988828682942402
502,0.021933833101925107
503,0.021879163715115273
504,0.021824757228413767
505,0.02177058279348465
506,0.02171681327653771
507,0.02166323040885488
508,0.021610108117447516
509,0.021557067596940503
510,0.02150438373855324
511,0.02145202470235144
512,0.021399868524794117
513,0.02134793073108954
514,0.021296343587160246
515,0.021244999243815562
516,0.021194012914937048
517,0.0211431869227952
518,0.02109272904133244
519,0.02104244070443637
520,0.02099244516240698
521,0.02094274715072289
522,0.02089318665964367
523,0.020843998502057138
524,0.020794972631860163
525,0.020746305570937255
526,0.02069785372977133
527,0.020649529250893944
528,0.02060155123367046
529,0.02055386275409451
530,0.020506367119675014
531,0.02045910791036063
532,0.020412065530684698
533,0.020365294548958822
534,0.02031869795599363
535,0.02027237143934821
536,0.020226348640664894
537,0.02018045168746807
538,0.020134814016387503
539,0.020089458098993613
540,0.02004420525429044
541,0.01999917584857004
542,0.019954551434445758
543,0.019910083416127218
544,0.0198656788177674
545,0.01982172543023693
546,0.019777784163185676
547,0.0197342413648057
548,0.019690715601333092
549,0.019647583647502576
550,0.019604519844668267
551,0.01956170401874611
552,0.019519096453331764
553,0.019476713414432634
554,0.019434572747503775
555,0.019392529817015322
556,0.01935075915755373
557,0.01930925744132591
558,0.019267834533813158
559,0.019226644078459885
560,0.019185708756510857
561,0.01914490229918987
562,0.019104270637544322
563,0.019063903454500656
564,0.01902365350840881
565,0.01898364829545533
566,0.018943743570412334
567,0.01890415601825208
568,0.018864715047642602
569,0.018825287308920535
570,0.0187863105078803
571,0.01874738615282949
572,0.018708651568490126
573,0.018670103049939893
574,0.01863165632974877
575,0.01859350408411927
576,0.01855552768578982
577,0.01851762229600763
578,0.018479897261393017
579,0.018442451699938245
580,0.018405092551036197
581,0.018367976620930336
582,0.018331001816979525
583,0.0182942059159095
584,0.018257508807176075
585,0.01822099359630432
586,0.0181846667571018
587,0.01814850893801711
588,0.018112497640042555
589,0.018076624322524035
590,0.018040975982418363
591,0.018005494785001498
592,0.01797009043909715
593,0.017934940621165508
594,0.01789991076735399
595,0.017865043479545928
596,0.01783023048992233
597,0.017795739949239185
598,0.017761275904796703
599,0.017727035018848834
600,0.017692855559779414
601,0.017658903475769015
602,0.017625025968161092
603,0.017591404217975063
604,0.017557926354026206
605,0.01752450385135716
606,0.0174913040330532
607,0.017458176974225602
608,0.017425218403960063
609,0.017392413028575245
610,0.017359792886884107
611,0.017327261387048837
612,0.01729485407298923
613,0.017262608939175045
614,0.017230496043899885
615,0.017198555348306346
616,0.01716670014622535
617,0.017135040073378564
618,0.017103488139650222
619,0.01707204793393927
620,0.017040757668109335
621,0.01700954445388283
622,0.01697856127343253
623,0.016947623495107464
624,0.016916859948315467
625,0.016886221429448713
626,0.01685573623483963
627,0.01682533798761827
628,0.016795164855790932
629,0.01676492902351779
630,0.016735042283286476
631,0.016705154607427875
632,0.016675425949379534
633,0.016645720019385118
634,0.01661619468592384
635,0.016586932622721887
636,0.016557557346299576
637,0.01652848043534338
638,0.016499399644601252
639,0.016470542914138707
640,0.016441688813516726
641,0.016413114527410465
642,0.016384569891566385
643,0.01635616127339107
644,0.01632771969526297
645,0.0162995570703603
646,0.01627155526746281
647,0.016243461439175946
648,0.016215677200158915
649,0.016187900824774518
650,0.016160254268751596
651,0.016132747805667463
652,0.01610533497696393
653,0.016077966160933634
654,0.01605082168366047
655,0.016023634565041904
656,0.01599668140727389
657,0.015969821807192107
658,0.01594310134877818
659,0.01591635600070959
660,0.01588987733284388
661,0.01586338245858768
662,0.015837049947836364
663,0.01581076235488119
664,0.015784704989364164
665,0.01575868475773635
666,0.015732682016623208
667,0.01570692080273981
668,0.01568116623695618
669,0.015655509591226517
670,0.015629936127747934
671,0.015604504521214351
672,0.015579217092967895
673,0.015553981494035828
674,0.01552877406530143
675,0.015503763675387151
676,0.01547885849680146
677,0.015454003255112826
678,0.01542922473678722
679,0.015404587082693239
680,0.01538001656998575
681,0.0153555856022212
682,0.015331144737669316
683,0.015306909135327115
684,0.0152826515042147
685,0.01525854747128352
686,0.015234493879048398
687,0.015210667394090277
688,0.015186807018567481
689,0.015163097697221174
690,0.01513939997104725
691,0.015115916374033946
692,0.015092434058107895
693,0.015069011088962242
694,0.015045755059912711
695,0.015022572438284814
696,0.01499939172667641
697,0.01497633145329431
698,0.014953450937593067
699,0.014930605869787403
700,0.014907788098018966
701,0.014885099736176884
702,0.01486242736704186
703,0.014839943842430108
704,0.01481749695736823
705,0.01479513107533543
706,0.014772849154833335
707,0.014750666543333305
708,0.014728486553988339
709,0.014706451428154393
710,0.014684502222388172
711,0.014662605088195158
712,0.014640925036018843
713,0.01461918313340541
714,0.01459744813210201
715,0.014575881954175422
716,0.014554412707401777
717,0.014533000441552296
718,0.014511680402467326
719,0.014490386389886834
720,0.014469237898053993
721,0.014448229247303317
722,0.01442715038616383
723,0.014406104749861374
724,0.01438527944044109
725,0.014364568451089943
726,0.014343792696955038
727,0.014323090947461134
728,0.014302495382552302
729,0.014282070965206065
730,0.0142616718383326
731,0.014241222068795752
732,0.014220907823864004
733,0.014200786189514076
734,0.01418061947289149
735,0.014160529253078844
736,0.014140501992005994
737,0.014120498582207663
738,0.014100683559652289
739,0.014080886780851811
740,0.014061119436969041
741,0.014041485202382341
742,0.014021883983776934
743,0.014002416720631294
744,0.013982897329481343
745,0.013963513426577484
746,0.013944232798955344
747,0.013924951048373265
748,0.01390578326164368
749,0.013886638873902398
750,0.013867607219738912
751,0.013848628113953456
752,0.013829654850668047
753,0.013810816110818892
754,0.013792049759927372
755,0.013773269857125986
756,0.013754510964948848
757,0.013736020869987622
758,0.013717445447452844
759,0.013698947136497176
760,0.013680587348694252
761,0.013662165682646426
762,0.013643915781188069
763,0.01362551239422487
764,0.013607513288075536
765,0.013589384441839523
766,0.013571298275516378
767,0.013553289176930085
768,0.013535382609078609
769,0.013517487176092533
770,0.013499691852201918
771,0.013482016906671272
772,0.013464197856331883
773,0.013446585932748861
774,0.013429047793988473
775,0.013411562167514771
776,0.013394110341338408
777,0.013376722205932256
778,0.013359408435806595
779,0.013342077282375062
780,0.013324763968727477
781,0.013307664857165835
782,0.013290523905102216
783,0.013273391002521376
784,0.013256445268466158
785,0.013239493852461587
786,0.01322261925261814
787,0.013205783472702803
788,0.013189005414858852
789,0.013172228089114137
790,0.01315556003975265
791,0.013138933927393027
792,0.01312236702930306
793,0.013105844085815778
794,0.013089387682952616
795,0.013072982101990198
796,0.013056638899142749
797,0.013040268496068489
798,0.013024011059806486
799,0.01300787409544361
800,0.012991681948202058
801,0.012975569497149494
802,0.01295959668328947
803,0.01294350801692687
804,0.012927568559906621
805,0.012911721021942438
806,0.012895942652182225
807,0.012880071345007994
808,0.01286438791406772
809,0.012848737572956822
810,0.012833018236660262
811,0.012817394439436936
812,0.012801857161439386
813,0.012786343599824397
814,0.012770952555796876
815,0.012755480703986067
816,0.01274011475279891
817,0.012724843686548144
818,0.012709647326366433
819,0.012694384109746968
820,0.012679223136484914
821,0.012664085666194706
822,0.012649096585226241
823,0.01263405425322836
824,0.012619082129100172
825,0.012604031736924502
826,0.012589221429568741
827,0.012574377571346211
828,0.012559496832084517
829,0.012544816118861405
830,0.012530195061218153
831,0.012515556746985476
832,0.012500892253137809
833,0.012486346983847436
834,0.012471776680704868
835,0.012457335190171554
836,0.012442857481657249
837,0.012428475715917042
838,0.012414185937483533
839,0.012399857280292442
840,0.012385612009866171
841,0.01237132998744283
842,0.01235721577616888
843,0.01234303939008128
844,0.012328904640627348
845,0.01231494263089015
846,0.01230096065473037
847,0.012287094661353746
848,0.012273087203055949
849,0.012259158139948559
850,0.012245331472146317
851,0.012231546940817507
852,0.012217739238932816
853,0.012204067824594234
854,0.012190354430814038
855,0.012176767258390071
856,0.012163214487477404
857,0.012149603168633434
858,0.012136085318449515
859,0.012122609239085858
860,0.012109245994625192
861,0.012095828808406199
862,0.012082497893264264
863,0.012069201557075653
864,0.012055891006002736
865,0.012042543897127084
866,0.012029374092021327
867,0.012016213466901144
868,0.012003141111464954
869,0.011990033648242231
870,0.01197712424343145
871,0.011963988833218041
872,0.011951027022880933
873,0.011938174263343305
874,0.011925159388427087
875,0.011912333482174057
876,0.01189957854003932
877,0.01188677648659001
878,0.011873941504817808
879,0.01186127869439278
880,0.011848623257747246
881,0.011835950718320755
882,0.011823401493250521
883,0.011810795085297057
884,0.011798337524717465
885,0.011785818325969836
886,0.011773385888013872
887,0.01176085720754478
888,0.011748588065005859
889,0.011736232431782477
890,0.011723884715490573
891,0.011711628936467967
892,0.011699410077414645
893,0.011687207360829933
894,0.011674945300373291
895,0.011662802592172963
896,0.011650728952820802
897,0.011638636743507479
898,0.011626632368378884
899,0.01161465104373662
900,0.011602662735045038
901,0.011590705243590276
902,0.011578813036520731
903,0.011566891530379077
904,0.01155508105801799
905,0.011543314576773933
906,0.011531484429628043
907,0.01151977158852448
908,0.011508115394963181
909,0.011496372039091906
910,0.011484750426471561
911,0.011473068147503958
912,0.011461591061482134
913,0.011449968755073661
914,0.011438405190740486
915,0.01142697142884207
916,0.011415529446909432
917,0.011404103638744124
918,0.011392797268705478
919,0.011381369711123463
920,0.011370021159421614
921,0.011358834270337879
922,0.011347526391316243
923,0.011336254675764653
924,0.011325160211928486
925,0.011313915103258708
926,0.01130281285999225
927,0.011291642099857217
928,0.011280617625165565
929,0.011269524068859935
930,0.011258456101165212
931,0.01124745708141677
932,0.01123644783486457
933,0.011225581764515928
934,0.011214737835778811
935,0.011203832216906025
936,0.01119296718117661
937,0.011182123557278573
938,0.011171359932479571
939,0.011160651264520628
940,0.011149933341955628
941,0.01113920751668177
942,0.011128555892886806
943,0.011117818255631955
944,0.011107213782574125
945,0.011096645885093584
946,0.011086152198176555
947,0.011075619006833175
948,0.01106504553407612
949,0.011054573963110695
950,0.011044164480028321
951,0.011033708298989198
952,0.011023322538950272
953,0.011013013362228638
954,0.011002608259773576
955,0.010992272045052385
956,0.010982024748201865
957,0.010971815196066301
958,0.01096147976222815
959,0.010951323996804457
960,0.010941132708232267
961,0.010931071674294045
962,0.010920897151722057
963,0.010910749342095646
964,0.010900677564938486
965,0.010890676547677159
966,0.010880665208199544
967,0.010870730033593085
968,0.010860736155305934
969,0.010850808549617978
970,0.01084085670790929
971,0.010830936059767034
972,0.010821080092054802
973,0.010811239134864405
974,0.0108014141806108
975,0.010791699091303852
976,0.010781925940146557
977,0.010772109887634822
978,0.010762345950935635
979,0.01075269183804191
980,0.010743114280447412
981,0.010733477142936772
982,0.010723822162318677
983,0.010714280435599362
984,0.010704676481295597
985,0.010695097152718875
986,0.010685598620274003
987,0.010676104143901476
988,0.010666583385780784
989,0.01065723008435613
990,0.01064772804097132
991,0.010638398026166476
992,0.010629030872625005
993,0.010619658634790995
994,0.010610403474389123
995,0.010601013445913639
996,0.0105916824185334
997,0.01058246935172108
998,0.010573224530327198
999,0.010564020502571419
